origen,unidades,sku,ahorro_de,ahorro_cargo_fijo,ahorro_envio,supuesto,producto,precio_unidad,precio_suelto,ahorro_ml,descuento_que_banca,tope_marca,marca,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,vendidas,item,user_product,crear_kit
multipack,4,CR0010000200101,cargo fijo,3750.0,0.0,,Llave De Luz Sica Silight - 1 Módulo - Nero Color Negro Negr,3509.0,14036.0,3750.0,0.3127,0.25,Sica,0.25,la marca,gold_special,10527.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3167787174,MLAU3885679055,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3885679055
multipack,4,CR042000000000160106,cargo fijo,3750.0,0.0,,Esponja Go! Superficies Antiadherentes La Gauchita,3500.0,14000.0,3750.0,0.3212,0.25,La Gauchita,0.25,la marca,gold_special,10500.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2170321886,MLAU2937466113,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2937466113
multipack,4,CR0010000200600,cargo fijo,3750.0,0.0,,Tapa De Luz Sica Silight By Pininfarina Mignon Bianco 5x5 Co,3484.0,13936.0,3750.0,0.3227,0.25,Sica,0.25,la marca,gold_special,10452.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2473243380,MLAU3090509040,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3090509040
multipack,4,CR0010000200500,cargo fijo,3750.0,0.0,,Llave De Luz Sica - Tapa Para 1 Módulo - Blanca - Mignon,3484.0,13936.0,3750.0,0.3227,0.25,Sica,0.25,la marca,gold_special,10452.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2138521760,MLAU3085030283,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3085030283
multipack,4,CR020000000000006320,cargo fijo,3750.0,0.0,,Modulo Led Cob Crafters 7020 24v Alta Potencia - Blanco Frío,3287.0,13148.0,3750.0,0.342,0.25,Crafters,0.25,la marca,gold_pro,9861.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2752103694,MLAU3706250483,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3706250483
multipack,4,CR020000000000006324,cargo fijo,3750.0,0.0,,Modulo Led Crafters 5054 Smd 12v 3 Chips 30lm Ip68 Luz Ámbar,3120.0,12480.0,3750.0,0.3603,0.25,Crafters,0.25,la marca,gold_pro,9360.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2753059212,MLAU3714814048,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3714814048
multipack,4,CR0010000911555,cargo fijo,3750.0,0.0,,Plafón Led Sica Panel Cuadrado Techo - 6w - Luz Día Blanco,2989.0,11956.0,3750.0,0.3761,0.25,Sica,0.25,la marca,gold_special,8967.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3412611456,MLAU4050748290,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4050748290
multipack,4,CR023000000000006313,cargo fijo,3750.0,0.0,,Módulo Led Cob Crafters 7020 24v Alta Potencia Ip68 - Azul,2800.0,11200.0,3750.0,0.4015,0.25,Crafters,0.25,la marca,gold_pro,8400.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA2752103738,MLAU3714970694,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3714970694
multipack,4,CR0010000200405,cargo fijo,3750.0,0.0,,Llave De Luz Sica - Tapa Para 4 Módulos Argento Pininfarina,2502.0,10008.0,3750.0,0.4493,0.25,Sica,0.25,la marca,gold_special,7506.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3403820222,MLAU4043313508,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4043313508
multipack,4,CR0010000545208,cargo fijo,3750.0,0.0,,Llave De Luz Sica - Toma Para Teléfono Blanca 10 A 220v Blan,2466.0,9864.0,3750.0,0.4559,0.25,Sica,0.25,la marca,gold_special,7398.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA1806538745,MLAU4028142360,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4028142360
multipack,4,CR020000000000006339,cargo fijo,3750.0,0.0,,Modulo Led Crafters 3030 Smd 12v 1 Chip Cartelería Luz Fría ,2466.0,9864.0,3750.0,0.4559,0.25,Crafters,0.25,la marca,gold_special,7398.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3403884946,MLAU4029471433,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4029471433
multipack,4,CR020000000000006344,cargo fijo,3750.0,0.0,,Modulo Led 6012 Ip68 Carteleria Corporea Exterior Smd Color ,2447.0,9788.0,3750.0,0.4594,0.25,Mayorled,0.25,la marca,gold_special,7341.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA1806538039,MLAU4028096956,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4028096956
multipack,4,CR0010000200227,cargo fijo,3750.0,0.0,,Tapa De Luz Sica Silight By Pininfarina Negro Y Strada 10x5,2380.0,9520.0,3750.0,0.4723,0.25,Sica,0.25,la marca,gold_special,7140.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3403909520,MLAU4043294074,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4043294074
multipack,4,CR020000000000006316,cargo fijo,3750.0,0.0,,Modulo Led Crafters 5054 Smd 3 Chips 30 Lm Rgb Exterior,2341.0,9364.0,3750.0,0.4802,0.25,Crafters,0.25,la marca,gold_special,7023.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3412610214,MLAU4050735488,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4050735488
multipack,4,CR0010000200004,cargo fijo,3750.0,0.0,,Llave De Luz Sica - Bastidor Para 4 Módulos - Iram 10 A 220v,2203.0,8812.0,3750.0,0.5103,0.25,Sica,0.25,la marca,gold_special,6609.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3381568116,MLAU4014717483,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4014717483
multipack,4,CR020000000000006728,cargo fijo,3750.0,0.0,,Conector Led 4 Pines Macho Macho Tira 5050 Rgb Color Negro N,2181.0,8724.0,3750.0,0.5154,0.25,Hogar Liniers,0.25,la marca,gold_special,6543.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),0,MLA3412609932,MLAU4036705925,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4036705925
multipack,3,CR0160000000000PTT30,cargo fijo,2500.0,0.0,,Adhesivo Suprabond * Pegatodo * Transparente 30ml,4888.0,14664.0,2500.0,0.2129,0.15,Suprabond,0.15,la marca,gold_pro,12464.4,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),2013,MLA850739772,MLAU269850617,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU269850617
multipack,3,CR0160000000000TPRSM,cargo fijo,2500.0,0.0,,Topetina Suprabond De Goma Rectangular Simil Madera,4519.0,13557.0,2500.0,0.2155,0.15,Suprabond,0.15,la marca,gold_pro,11523.45,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),153,MLA870532520,MLAU297647932,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297647932
multipack,3,CR0010000911557,cargo fijo,2500.0,0.0,,Plafón Led Sica Panel Cuadrado Techo - 12w - Luz Día Blanco,4936.0,14808.0,2500.0,0.2024,0.25,Sica,0.2024,la economía del kit,gold_special,11810.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),104,MLA1148685266,MLAU219615582,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU219615582
multipack,3,CR021000000000004005,cargo fijo,2500.0,0.0,,"Lampara Led Philips 10,5w Luz Blanco Frio",4427.5,13282.5,2500.0,0.2204,0.25,Philips,0.2204,la economía del kit,gold_special,10354.47,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),97,MLA2072307844,MLAU3157799607,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3157799607
multipack,3,CR0160000000PINS2112,cargo fijo,2500.0,0.0,,Pincel Bulit Serie 200 Pura Cerda - 1.5 Pulgadas,4984.98,14954.94,2500.0,0.2005,0.15,Bulit,0.15,la marca,gold_pro,12711.7,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),87,MLA909809439,MLAU305323263,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305323263
multipack,3,CR01600000MEDREGAI30,cargo fijo,2500.0,0.0,,Regla De Acero Inoxidable Bulit 30cm,4715.0,14145.0,2500.0,0.2119,0.15,Bulit,0.15,la marca,gold_special,12023.25,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),85,MLA824933886,MLAU281966457,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU281966457
multipack,3,CR01600000DES8PH0X75,cargo fijo,2500.0,0.0,,Destornillador Bulit Profesional Serie 800 Phillips #0x75mm,5099.0,15297.0,2500.0,0.1903,0.15,Bulit,0.15,la marca,gold_special,13002.45,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),68,MLA868551874,MLAU290946683,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU290946683
multipack,3,CR0010000911660,cargo fijo,2500.0,0.0,,Superficial Led Cuad 6w Bc Sica Blanco,4571.0,13713.0,2500.0,0.2186,0.25,Sica,0.2186,la economía del kit,gold_special,10715.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),65,MLA1229986452,MLAU254680260,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU254680260
multipack,3,CR0160000DES7PL4X100,cargo fijo,2500.0,0.0,,Destornillador Bulit Profesional Serie 700 Plano #4x100mm,5087.0,15261.0,2500.0,0.1964,0.15,Bulit,0.15,la marca,gold_special,12971.85,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),38,MLA903863503,MLAU304966846,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU304966846
multipack,3,CR01600000000ESPFX15,cargo fijo,2500.0,0.0,,Espátula Bulit Flexible - Acero Al Carbono - 1.5 Pulgadas,5136.0,15408.0,2500.0,0.2202,0.15,Bulit,0.15,la marca,gold_pro,13096.8,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),33,MLA3183335262,MLAU304717199,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU304717199
multipack,3,CR026000000000005714,cargo fijo,2500.0,0.0,,Spot Embutir Cuadrado Dicroica E43 Techo Iluminacion L1 Full,4739.0,14217.0,2500.0,0.2109,0.25,Spotsline,0.2109,la economía del kit,gold_special,11219.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),20,MLA1455699353,MLAU2370272568,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2370272568
multipack,3,CR020000000000006345,cargo fijo,2500.0,0.0,,Módulo Led Crafters 6012 Smd 12v Cartel Exterior Ip68 - Frío,4060.0,12180.0,2500.0,0.2461,0.25,Crafters,0.2461,la economía del kit,gold_pro,9182.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),17,MLA1847886812,MLAU407835676,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU407835676
multipack,3,CR01600000DES7PL4X75,cargo fijo,2500.0,0.0,,Destornillador Bulit Profesional Serie 700 Plano #4x75mm,5036.0,15108.0,2500.0,0.1984,0.15,Bulit,0.15,la marca,gold_special,12841.8,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),14,MLA903861526,MLAU305304838,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305304838
multipack,3,CR021000000000001026,cargo fijo,2500.0,0.0,,Plafón Led Crafters Techo Redondo 6w Blanco Cálido - Aplicar,4500.0,13500.0,2500.0,0.2221,0.25,N2M Electrónica,0.2221,la economía del kit,gold_pro,10502.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),14,MLA1455380877,MLAU2312184705,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2312184705
multipack,3,CR0150001001153,cargo fijo,2500.0,0.0,,Lija Al Agua Polacrin Grano Basto Medio N° 100 - Sinteplast ,4100.0,12300.0,2500.0,0.2296,0.25,Polacrin,0.2296,la economía del kit,gold_special,9476.53,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),14,MLA2169002182,MLAU3287217840,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3287217840
multipack,3,CR0150001001152,cargo fijo,2500.0,0.0,,Lija Al Agua Polacrin Grano 80 - 230 X 280mm 80,4100.0,12300.0,2500.0,0.2437,0.25,Polacrin,0.2437,la economía del kit,gold_special,9302.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),12,MLA2834093966,MLAU3769953383,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3769953383
multipack,3,CR01600000DES7PH1X50,cargo fijo,2500.0,0.0,,Destornillador Bulit Cromo Vanadio S700 Phillips #1x50mm,5255.0,15765.0,2500.0,0.1902,0.15,Bulit,0.15,la marca,gold_special,13400.25,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),11,MLA855312288,MLAU296016593,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296016593
multipack,3,CR042000000000120033,cargo fijo,2500.0,0.0,,Pala De Mano La Gauchita Borde De Goma Con Limpia Escobillon,5116.0,15348.0,2500.0,0.1894,0.25,La Gauchita,0.1894,la economía del kit,gold_special,12441.1,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),11,MLA1470753175,MLAU2947160474,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2947160474
multipack,3,CR028000000000003308,cargo fijo,2500.0,0.0,,Lampara Led Bipin 4.5w G9 Foco Iluminacion Equivale 45w Blan,4522.0,13566.0,2500.0,0.221,0.25,G9,0.221,la economía del kit,gold_special,10568.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),11,MLA1547905971,MLAU3181564261,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3181564261
multipack,3,CR016000000000PINS21,cargo fijo,2500.0,0.0,,Pincel Bulit Serie 200 Pura Cerda - 1 Pulgada,4060.69,12182.07,2500.0,0.2461,0.15,Bulit,0.15,la marca,gold_pro,10354.76,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),9,MLA909807759,MLAU3084498299,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3084498299
multipack,3,CR029000000000004431,cargo fijo,2500.0,0.0,,Liston Doble Tubo Led T8 Zocalos G13 220v Techo Iluminacion,5043.0,15129.0,2500.0,0.1981,0.25,N2M Electrónica,0.1981,la economía del kit,gold_special,12131.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),7,MLA1670297777,MLAU3780959428,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3780959428
multipack,3,CR021000000000004004,cargo fijo,2500.0,0.0,,Lampara Led Crafters Rosca E27 Foco Común Iluminacion - 7w B,4952.04,14856.12,2500.0,0.2018,0.25,Crafters,0.2018,la economía del kit,gold_pro,11858.4,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),7,MLA1847884854,MLAU406060603,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU406060603
multipack,3,CR01600000000BO5149V,cargo fijo,2500.0,0.0,,Tubo Bocallave Bulit S500 - 1/4 - 9mm - Cromo Vanadio,4145.0,12435.0,2500.0,0.2411,0.15,Bulit,0.15,la marca,gold_special,10569.75,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),7,MLA1454980604,MLAU254798602,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU254798602
multipack,3,CR01600000000SBD25ST,cargo fijo,2500.0,0.0,,Adhesivo Suprabond Clásico Sin Tolueno - 25ml,5226.0,15678.0,2500.0,0.1878,0.15,Suprabond,0.15,la marca,gold_pro,13326.3,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),5,MLA933454244,MLAU312086829,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU312086829
multipack,3,CR0160000000000GFX25,cargo fijo,2500.0,0.0,,Sellador Suprabond De Silicona Transparente 25ml,4026.0,12078.0,2500.0,0.2369,0.15,Suprabond,0.15,la marca,gold_special,10266.3,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),5,MLA909841099,MLAU306685414,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU306685414
multipack,3,CR016000000000BO148V,cargo fijo,2500.0,0.0,,Tubo Bocallave Bulit - 1/4  - 8mm - Cromo Vanadio,4145.0,12435.0,2500.0,0.2411,0.15,Bulit,0.15,la marca,gold_special,10569.75,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),4,MLA1314603073,MLAU231296326,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU231296326
multipack,3,CR035000000000002468,cargo fijo,2500.0,0.0,,Portalampara Crafters De Ceramica Zócalo Rosca E14 Foco Colo,4478.0,13434.0,2500.0,0.2546,0.25,Crafters,0.25,la marca,gold_pro,10075.5,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),3,MLA2187829556,MLAU3091932998,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3091932998
multipack,3,CR01600000000BO1438V,cargo fijo,2500.0,0.0,,Tubo Bocallave Bulit - 1/4  - 3/8  - Cromo Vanadio,4145.0,12435.0,2500.0,0.2411,0.15,Bulit,0.15,la marca,gold_special,10569.75,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),3,MLA1314570746,MLAU228530601,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU228530601
multipack,3,CR00200000RS852,cargo fijo,2500.0,0.0,,Sopapa Aqualaf Para Desague Con Tapon Cromo,5023.0,15069.0,2500.0,0.1989,0.25,Aqualaf,0.1989,la economía del kit,gold_special,12071.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),2,MLA2078953448,MLAU3169675243,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3169675243
multipack,3,CR027000000000005562,cargo fijo,2500.0,0.0,,Spot Embutir Crafters Pvc Redondo Blanco Ar111 Dicroica Gu10,4561.43,13684.29,2500.0,0.2191,0.25,Crafters,0.2191,la economía del kit,gold_pro,10686.57,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),2,MLA1847808088,MLAU407802238,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU407802238
multipack,3,CR016000000000BO145V,cargo fijo,2500.0,0.0,,Tubo Bocallave Bulit - 1/4  - 5 Mm - Cromo Vanadio,4066.0,12198.0,2500.0,0.2458,0.15,Bulit,0.15,la marca,gold_special,10368.3,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),2,MLA1314570752,MLAU257638269,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU257638269
multipack,3,CR01600000DES7RT4X75,cargo fijo,2500.0,0.0,,Destornillador Recto #4x75mm S700 Bulit Cromo Vanadio,5107.0,15321.0,2500.0,0.1957,0.15,Bulit,0.15,la marca,gold_special,13022.85,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),1,MLA1501536591,MLAU3185098605,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3185098605
multipack,3,CR01600000DES8PH0X50,cargo fijo,2500.0,0.0,,Destornillador Bulit Profesional Serie 800 Phillips #0x50mm,4930.0,14790.0,2500.0,0.2027,0.15,Bulit,0.15,la marca,gold_special,12571.5,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),1,MLA2472375996,MLAU3183681519,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3183681519
multipack,3,CR021000000000003671,cargo fijo,2500.0,0.0,,Lampara Led 4w Filamento Vintage Bulbo E27 Cálida Blanco Cál,4626.0,13878.0,2500.0,0.216,0.25,Yarlux,0.216,la economía del kit,gold_special,10880.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),1,MLA1496313707,MLAU3165258319,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3165258319
multipack,3,CR01600000000BO14V12,cargo fijo,2500.0,0.0,,Tubo Bocallave Bulit - 1/4 - 1/2 - Cromo Vanadio,4263.0,12789.0,2500.0,0.2344,0.15,Bulit,0.15,la marca,gold_special,10870.65,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),1,MLA1314564481,MLAU239913372,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU239913372
multipack,3,CR020000000000006322,cargo fijo,2500.0,0.0,,Modulo Led Crafters 5050 Smd 12v 3 Chips 30 Lm Blanco Cálido,4044.0,12132.0,2500.0,0.2471,0.25,Crafters,0.2471,la economía del kit,gold_pro,9134.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),1,MLA1437896899,MLAU407658646,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU407658646
multipack,3,CR037000000000004702,cargo fijo,2500.0,0.0,,Lampara Led Bipin 4w G9 220v Foco Iluminacion Blanco Frío,5213.0,15639.0,2500.0,0.1917,0.25,N2M Electrónica,0.1917,la economía del kit,gold_special,12641.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1514016283,MLAU3345073593,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3345073593
multipack,3,CR027000000000002314,cargo fijo,2500.0,0.0,,Lampara Colgante Riel Regleta Circular 3 Iluminacion Negro N,4967.0,14901.0,2500.0,0.2012,0.25,180,0.2012,la economía del kit,gold_special,11903.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1806511151,MLAU4028030510,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4028030510
multipack,3,CR027000000000002318,cargo fijo,2500.0,0.0,,Riel Regleta Circular Capacidad Hasta 3 Lamparas Colgantes N,4967.0,14901.0,2500.0,0.2012,0.25,Ferrolux,0.2012,la economía del kit,gold_special,11903.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA3412609130,MLAU4036677971,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4036677971
multipack,3,CR042000000000060002,cargo fijo,2500.0,0.0,,Cepillo La Gauchita Para Calzado Fibra Suave Lustrador,4627.0,13881.0,2500.0,0.216,0.25,La Gauchita,0.216,la economía del kit,gold_special,10883.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1470615743,MLAU2942575498,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2942575498
multipack,3,CR021000000000001035,cargo fijo,2500.0,0.0,,Panel Led Cuadrado Embutir 12w Plafon Marco Blanco Blanco,4597.0,13791.0,2500.0,0.2174,0.25,B&S,0.2174,la economía del kit,gold_special,10793.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1812551619,MLAU4043365978,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4043365978
multipack,3,CR027000000000001906,cargo fijo,2500.0,0.0,,Riel Regleta Circular Hasta 2 Lamparas Colgantes Iluminacion,4500.0,13500.0,2500.0,0.2221,0.25,Ferrolux,0.2221,la economía del kit,gold_pro,10502.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA2270431614,MLAU3275246930,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3275246930
multipack,3,CR037000000000004714,cargo fijo,2500.0,0.0,,Lámpara Led Bipin 3.5w G4 Luz Blanco Frío 6500k 380lm,4475.0,13425.0,2500.0,0.2233,0.25,N2M Electrónica,0.2233,la economía del kit,gold_special,10427.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA3412608912,MLAU4050684706,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4050684706
multipack,3,CR042000000000120013,cargo fijo,2500.0,0.0,,Pala De Mano La Gauchita Shark Clip Borde De Goma Calidad Az,4431.0,13293.0,2500.0,0.2255,0.25,La Gauchita,0.2255,la economía del kit,gold_special,10295.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA3167571924,MLAU3896900878,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3896900878
multipack,3,CR042000000000160503,cargo fijo,2500.0,0.0,,Esponja Acero La Gauchita Go Bollito Inoxidable 50gr Cocina,4137.0,12411.0,2500.0,0.2415,0.25,La Gauchita,0.2415,la economía del kit,gold_special,9413.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1470577177,MLAU2937466039,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2937466039
multipack,3,CR029000000000002406,cargo fijo,2500.0,0.0,,Zócalo Cerámico G13 Tubo T8 Led Tubo Fluorescente 220v Blanc,4136.0,12408.0,2500.0,0.2416,0.25,Led,0.2416,la economía del kit,gold_special,9410.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1739135125,MLAU3882965701,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3882965701
multipack,3,CR042000000000040003,cargo fijo,2500.0,0.0,,Cepillo De Limpieza General La Gauchita Maxi Multiuso Azul,4112.0,12336.0,2500.0,0.243,0.25,La Gauchita,0.243,la economía del kit,gold_special,9338.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA1806522539,MLAU4027922716,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4027922716
multipack,3,CR0150001001154,cargo fijo,2500.0,0.0,,Lija Al Agua Polacrin Grano Basto Medio N° 120 - Sinteplast ,4100.0,12300.0,2500.0,0.2437,0.25,Polacrin,0.2437,la economía del kit,gold_special,9302.28,3 unidades en una venta ahorran $2.500 de cargo fijo ($3.750 → $1.250),0,MLA2833976196,MLAU3779321544,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3779321544
